id,driving_children,dob,age,home_children,years_on_job,income,single_parent,home_value,marital_status,gender,education,occupation,travel_time,car_use,vehicle_value,time_in_force,car_type,red_car,total_claims_5_years,claims_frequency_5_years,license_revoked,vehicle_points,claims_amount,car_age,claims_flag_crash,city_population
431450641,0,1944-12-25,54,0,15,4716,0,120571,1,M,High School,Student,25,Private,7770,13,Pickup,0,0,0,0,1,6491,1,1,Urban
468784498,0,1962-04-13,37,0,12,78124,0,0,1,F,High School,Blue Collar,29,Commercial,13010,6,SUV,0,0,0,0,0,0,6,0,Urban
65426727,0,1974-04-21,25,1,10,35714,1,0,0,M,High School,Clerical,25,Private,12710,3,Minivan,1,2083,3,0,6,49180,1,1,Urban
235789990,1,1961-08-08,38,2,15,10408,0,126847,1,F,High School,Home Maker,46,Private,6340,1,SUV,0,0,0,0,0,0,11,0,Rural
82178775,0,1952-06-21,47,0,8,55987,0,219207,1,M,High School,Clerical,14,Private,18500,1,Van,0,0,0,0,2,0,1,0,Rural
442256856,0,1949-06-16,50,0,9,59812,0,0,0,M,High School,Blue Collar,27,Commercial,14030,6,Minivan,0,3810,2,0,0,0,1,0,Urban
135902969,0,1948-11-20,50,0,12,116061,0,329334,1,F,Bachelors,Professional,25,Commercial,26750,6,Pickup,0,0,0,0,0,0,7,0,Urban
782411054,0,1956-05-28,43,0,17,19467,0,96667,0,M,High School,Clerical,34,Private,20430,1,Minivan,0,1487,2,0,6,0,8,0,Urban
915642208,0,1970-05-03,29,1,12,58478,0,178204,1,M,Bachelors,Professional,45,Private,16380,1,Minivan,0,0,0,0,0,0,11,0,Urban
632824663,0,1965-03-10,34,1,10,46771,1,181943,0,M,Bachelors,Blue Collar,13,Commercial,15250,10,Minivan,0,0,0,0,0,0,8,0,Urban
879600393,0,1954-01-14,45,2,15,44138,0,135756,1,M,High School,Blue Collar,9,Commercial,5900,1,Pickup,1,4671,4,0,2,0,1,0,Rural
933243471,0,1945-04-05,54,0,7,78921,0,257604,0,M,Bachelors,Blue Collar,5,Commercial,5000,1,Pickup,1,0,0,0,2,0,11,0,Urban
616797600,0,1957-12-11,41,0,13,211617,0,524149,1,F,PhD,Doctor,19,Private,30340,1,Pickup,0,0,0,0,2,0,22,0,Urban
948238200,0,1957-12-17,41,0,12,43743,0,161096,0,F,Bachelors,Manager,10,Private,5600,1,Sports Car,0,6033,4,0,5,0,1,0,Urban
835340718,0,1951-09-16,48,0,9,77344,0,242830,0,M,High School,Blue Collar,12,Commercial,24680,7,Panel Truck,0,3319,3,0,2,6607,1,1,Urban
760612870,1,1959-01-03,40,2,15,53841,1,187745,0,F,Bachelors,Professional,35,Private,11660,10,SUV,0,0,0,0,1,0,6,0,Urban
24728362,0,1954-07-07,45,0,14,24360,0,155714,1,F,Masters,Lawyer,24,Private,21410,1,SUV,0,0,0,0,0,0,13,0,Rural
313108389,0,1952-09-12,47,0,14,138524,0,391739,1,F,PhD,Doctor,29,Private,9990,1,SUV,0,6699,1,0,4,0,17,0,Urban
601471307,2,1954-07-07,45,2,14,121880,0,319026,1,M,Bachelors,Blue Collar,44,Commercial,19250,1,Minivan,1,7704,4,0,0,0,9,0,Urban
721194428,0,1936-06-03,63,1,16,70931,0,236296,1,M,Masters,Lawyer,58,Private,24590,9,Minivan,1,0,0,0,2,0,15,0,Urban
478592104,0,1964-10-06,35,0,10,33087,0,92673,0,M,High School,Blue Collar,18,Commercial,22950,1,Panel Truck,1,0,0,0,6,4363,11,1,Urban
362905958,0,1955-06-07,44,2,11,48718,1,0,0,M,High School,Clerical,62,Private,22390,1,Van,1,9484,4,0,1,0,6,0,Rural
349350368,0,1947-05-21,52,0,9,40706,0,172715,1,M,High School,Professional,5,Commercial,26650,9,Panel Truck,0,0,0,0,0,0,1,0,Urban
511590420,0,1959-01-20,40,3,15,52210,0,129915,1,F,High School,Blue Collar,9,Private,10720,6,SUV,0,1995,2,0,0,0,1,0,Urban
510476606,0,1944-09-15,55,0,13,80567,0,274721,1,M,PhD,Doctor,41,Private,15060,9,Minivan,1,2335,1,0,2,0,19,0,Urban
257833353,0,1963-03-23,36,1,5,103076,0,269435,1,F,Bachelors,Professional,32,Private,11750,1,SUV,0,0,0,0,2,0,10,0,Urban
627873239,0,1953-03-12,46,0,9,63990,0,228402,0,M,High School,Blue Collar,38,Commercial,8410,1,Pickup,1,13251,2,1,3,3281,10,1,Urban
170442280,0,1951-04-17,48,0,12,28573,0,159254,1,M,High School,Clerical,60,Private,9160,6,Pickup,1,0,0,0,0,0,1,0,Rural
116534791,0,1952-05-15,47,0,0,0,0,71452,1,M,High School,Student,29,Private,20430,4,Van,0,0,0,0,1,0,5,0,Rural
120982530,0,1955-02-28,44,2,14,182620,0,470025,1,F,PhD,Doctor,24,Private,14670,10,SUV,0,0,0,0,2,0,18,0,Urban
749933502,0,1972-01-18,27,3,7,131567,1,0,0,F,Bachelors,Professional,32,Private,8790,1,Minivan,0,0,0,0,3,0,1,0,Urban
108450748,0,1951-09-10,48,0,12,105199,0,0,0,F,Masters,Lawyer,25,Private,16970,1,Sports Car,0,0,0,0,3,0,14,0,Urban
398088595,0,1954-03-25,45,2,10,11677,1,0,0,F,Bachelors,Student,56,Commercial,5240,14,SUV,0,0,0,0,2,0,5,0,Rural
916886261,0,1944-11-08,55,0,15,61441,0,0,1,M,Bachelors,Professional,21,Commercial,23120,4,Panel Truck,1,0,0,0,0,0,1,0,Urban
286953450,1,1958-10-09,41,2,95,122572,0,315539,1,F,Masters,Manager,17,Private,14750,9,Minivan,0,0,0,0,3,0,13,0,Urban
541025434,0,1960-12-17,38,2,12,7619,1,0,0,F,High School,Student,36,Private,22630,7,SUV,0,0,0,0,0,0,1,0,Rural
132147876,0,1960-10-24,39,0,7,140469,0,351523,1,F,Bachelors,Manager,8,Private,15550,11,SUV,0,0,0,0,0,0,13,0,Urban
199570988,0,1951-12-04,47,0,13,88078,0,279722,0,M,Masters,Lawyer,50,Private,16040,6,Minivan,1,2526,3,0,0,0,7,0,Urban
656344335,0,1954-12-09,44,0,7,86510,0,0,0,M,Bachelors,Professional,40,Commercial,31300,3,Panel Truck,1,8898,1,0,0,0,9,0,Urban
360675457,0,1952-10-18,47,0,10,90802,0,300604,1,F,High School,Professional,16,Private,15280,7,SUV,0,0,0,0,2,0,6,0,Urban
241017103,0,1949-04-25,50,0,8,93870,0,286090,1,M,High School,Blue Collar,60,Commercial,27140,7,Panel Truck,1,5841,2,0,3,7911,1,1,Urban
202104189,0,1936-07-05,63,0,15,39247,0,183403,1,M,High School,Manager,47,Private,20960,1,SUV,1,0,0,0,0,0,8,0,Urban
29118224,0,1948-11-28,50,0,0,0,0,73210,1,F,Masters,Home Maker,27,Private,18080,4,SUV,0,0,0,0,0,0,18,0,Urban
396892250,0,1945-07-28,54,0,12,17050,0,0,0,M,High School,Clerical,33,Private,8600,7,Minivan,1,0,0,0,0,0,5,0,Rural
233696411,0,1958-04-15,41,2,11,47937,1,0,0,F,Bachelors,Professional,16,Private,24250,1,Minivan,0,0,0,1,1,0,3,0,Urban
545422306,0,1961-06-12,38,0,9,21001,0,110313,0,F,High School,Clerical,50,Private,14990,1,SUV,0,6055,1,0,5,2746,9,1,Urban
149129641,0,1954-11-12,45,2,14,20094,0,125307,1,M,High School,Clerical,30,Commercial,23470,4,Panel Truck,1,5162,1,0,0,0,1,0,Urban
280820132,2,1963-03-02,36,2,11,24187,0,117768,1,M,High School,Clerical,83,Private,10620,10,Minivan,0,0,0,0,3,0,1,0,Rural
826891719,0,1965-04-18,34,1,0,0,0,0,1,F,High School,Student,17,Commercial,4900,1,SUV,0,0,0,0,3,960,9,1,Urban
100830732,0,1957-03-08,42,2,13,7313,0,94969,1,F,Bachelors,Home Maker,25,Private,14300,17,SUV,0,27090,1,0,5,0,9,0,Urban
334919457,0,1943-12-05,55,0,12,45954,0,0,0,F,High School,Blue Collar,92,Private,7280,7,SUV,0,5252,2,0,0,0,1,0,Urban
890494842,0,1963-03-27,36,3,0,0,0,0,1,M,Bachelors,Student,30,Private,5100,1,Pickup,1,0,0,1,0,0,7,0,Urban
983362961,0,1961-09-09,38,0,9,71179,0,226918,1,M,Bachelors,Blue Collar,19,Commercial,17560,3,Van,1,0,0,0,5,2468,7,1,Urban
294807433,0,1953-12-22,45,2,13,21335,1,0,0,F,High School,Clerical,21,Private,8130,3,SUV,0,7852,1,0,10,1856,1,1,Urban
724232983,0,1948-04-11,51,0,14,115325,0,290501,1,M,Masters,Lawyer,40,Private,26980,9,Minivan,0,0,0,1,1,0,10,0,Urban
482073984,0,1960-10-20,39,0,97,94059,0,286323,1,M,Bachelors,Professional,33,Private,5300,9,Pickup,1,4914,3,0,7,0,6,0,Urban
323766565,0,1953-09-19,46,1,9,49680,1,228046,0,M,Bachelors,Blue Collar,50,Commercial,6100,3,Pickup,0,2986,3,0,0,7145,5,1,Urban
874329821,0,1931-07-04,68,0,19,67371,0,248630,1,M,PhD,Doctor,14,Private,15820,3,SUV,1,0,0,0,4,0,11,0,Urban
469491663,0,1945-08-23,54,0,6,52206,0,188403,1,M,High School,Blue Collar,36,Commercial,12120,4,Minivan,1,1520,3,0,8,5126,5,1,Urban
279396930,0,1962-07-22,37,1,12,18651,1,93886,0,M,High School,Clerical,19,Private,7070,9,Pickup,0,0,0,0,1,0,1,0,Rural
706306036,0,1944-02-19,55,0,13,240198,0,600591,1,F,PhD,Lawyer,31,Private,31020,1,Minivan,0,0,0,1,3,0,1,0,Urban
638980016,0,1956-07-17,43,0,13,120386,0,280919,1,F,High School,Manager,25,Private,17840,14,SUV,0,0,0,0,4,0,8,0,Urban
998212966,1,1954-01-12,45,2,14,30403,0,144522,1,F,High School,Clerical,41,Private,9040,11,SUV,0,4994,1,0,0,0,4,0,Urban
536957751,1,1961-02-21,38,3,13,90487,1,245441,0,F,Bachelors,Blue Collar,58,Commercial,14350,16,SUV,0,0,0,0,0,0,12,0,Rural
486162680,0,1958-03-15,41,1,0,0,0,0,1,F,Bachelors,Home Maker,19,Private,8760,11,SUV,0,6307,2,0,7,0,14,0,Urban
690716620,1,1961-02-27,38,1,11,105307,1,281950,0,M,Bachelors,Professional,39,Commercial,30260,1,Panel Truck,1,5255,2,0,3,1696,8,1,Urban
497331046,0,1953-09-29,46,0,10,68485,0,228016,0,M,Bachelors,Professional,13,Commercial,18820,16,Van,0,7848,1,0,0,5102,13,1,Urban
97750917,0,1952-04-27,47,0,11,30960,0,190150,1,F,Bachelors,Manager,31,Private,8720,1,SUV,0,34027,3,0,8,0,4,0,Urban
191027553,1,1943-08-29,56,2,13,67783,0,245496,1,M,Bachelors,Professional,29,Commercial,23520,5,Panel Truck,0,0,0,0,4,58851,11,1,Urban
895391382,0,1970-09-16,29,0,0,0,0,0,1,F,High School,Student,15,Private,4640,1,Sports Car,0,8658,2,0,2,0,5,0,Urban
186926679,0,1951-07-29,48,0,11,62617,0,239733,0,M,Masters,Manager,37,Private,14640,1,Minivan,1,0,0,0,0,0,17,0,Urban
681756609,0,1944-05-24,55,0,45,77531,0,248573,0,M,Masters,Lawyer,28,Private,14750,4,Minivan,0,0,0,0,2,0,11,0,Urban
617583850,2,1962-07-22,37,2,9,116092,1,0,0,F,Bachelors,Manager,51,Private,33760,1,Minivan,0,2491,2,0,7,6261,9,1,Urban
769874710,0,1969-02-16,30,1,47,44609,1,193747,0,F,High School,Blue Collar,24,Private,8960,1,Sports Car,0,0,0,1,0,5452,1,1,Urban
667450590,0,1959-01-27,40,0,14,61105,0,158995,1,M,Masters,Lawyer,23,Private,13780,10,Minivan,1,5014,4,0,0,3022,22,1,Urban
294762574,0,1956-01-31,43,0,11,69071,0,214053,0,M,High School,Blue Collar,29,Commercial,13400,6,Minivan,0,0,0,0,1,2819,12,1,Urban
834398618,0,1951-08-16,48,0,12,78990,0,247318,0,M,Bachelors,Blue Collar,20,Commercial,11420,12,Pickup,1,4701,3,0,0,0,11,0,Rural
279632339,0,1945-06-06,54,0,7,101307,0,287314,1,M,Bachelors,Manager,9,Private,14270,1,Minivan,0,0,0,0,0,0,12,0,Urban
418661329,0,1966-02-15,33,2,12,60707,0,208744,1,F,Bachelors,Professional,43,Private,10870,1,Sports Car,0,2714,2,0,3,3976,12,1,Urban
310571543,0,1953-07-05,46,0,13,45100,0,0,0,F,Bachelors,Blue Collar,18,Commercial,10610,1,SUV,0,37157,2,1,0,0,13,0,Urban
14955631,0,1946-01-03,53,0,12,73926,0,231118,1,M,Masters,Lawyer,29,Private,12970,1,Minivan,1,0,0,0,5,0,19,0,Urban
767844121,0,1970-07-01,29,0,7,22428,0,120624,1,M,High School,Clerical,29,Private,3170,1,Minivan,1,953,3,0,5,0,1,0,Urban
887285113,0,1948-12-10,50,0,11,93034,0,273493,0,F,Masters,Manager,30,Private,6600,1,Sports Car,0,7013,2,0,0,0,19,0,Urban
870022121,0,1945-10-20,54,0,11,53908,0,187804,1,M,High School,Clerical,46,Private,19970,11,Van,1,0,0,0,0,0,1,0,Rural
299469508,0,1962-05-15,37,0,9,102272,0,0,0,F,Masters,Manager,15,Private,8520,1,SUV,0,0,0,0,0,0,14,0,Urban
277451766,0,1953-04-11,46,1,17,45298,0,137041,1,M,Masters,Manager,8,Private,14660,6,Minivan,1,0,0,0,0,0,16,0,Urban
361828312,1,1960-03-19,39,2,0,0,0,87282,1,F,High School,Home Maker,27,Private,8490,1,SUV,0,0,0,0,0,0,6,0,Urban
680584356,0,1947-01-18,52,0,12,11545,0,0,0,F,High School,Home Maker,22,Private,26900,3,SUV,0,0,0,0,3,721,1,1,Urban
870183904,3,1958-07-15,41,3,14,73581,0,237829,1,F,Bachelors,Professional,12,Private,8860,4,Sports Car,0,2680,1,0,9,7491,11,1,Urban
656830677,0,1958-05-12,41,0,12,28034,0,134937,0,M,High School,Clerical,41,Private,8400,6,Pickup,0,31812,2,0,2,0,7,0,Urban
505621818,0,1955-11-03,44,3,14,53303,0,207701,1,F,High School,Blue Collar,43,Commercial,11230,1,Sports Car,0,4444,2,0,3,5458,8,1,Urban
464069884,0,1945-12-16,53,0,11,21665,0,178318,1,F,High School,Blue Collar,40,Private,8970,6,SUV,0,0,0,0,3,0,4,0,Rural
5571922,0,1964-07-20,35,0,7,52277,0,208305,1,M,High School,Blue Collar,41,Commercial,26840,3,Minivan,0,0,0,0,0,0,1,0,Rural
478240154,0,1958-12-07,40,1,12,41002,1,0,0,F,High School,Clerical,47,Private,12090,1,SUV,0,0,0,0,0,0,1,0,Rural
164287398,3,1956-02-23,43,3,10,36436,1,0,0,F,High School,Blue Collar,46,Private,31000,1,Pickup,0,0,0,1,5,7199,1,1,Urban
273649035,0,1954-01-07,45,3,14,26627,0,130959,1,F,High School,Clerical,67,Private,12820,4,SUV,0,0,0,0,0,0,1,0,Rural
393006492,0,1948-03-07,51,0,15,104756,0,284859,1,M,Bachelors,Professional,80,Commercial,17080,6,Van,1,25979,2,0,3,0,12,0,Urban
706760299,0,1948-10-13,51,0,9,44977,0,0,1,M,High School,Blue Collar,41,Commercial,13540,1,Minivan,1,29883,1,0,0,0,1,0,Urban
35225506,0,1965-01-06,34,3,17,17949,0,100773,1,M,High School,Blue Collar,65,Commercial,20060,17,Minivan,1,10821,4,0,6,0,10,0,Urban
660894129,0,1950-07-30,49,0,0,0,0,0,0,M,High School,Student,60,Commercial,6540,4,Pickup,1,0,0,0,0,0,1,0,Urban
951534863,0,1946-04-22,53,0,12,74061,0,272686,1,M,Bachelors,Manager,70,Commercial,30850,1,Panel Truck,0,0,0,0,0,0,11,0,Urban
91873101,0,1945-02-26,54,0,12,52722,0,0,0,M,High School,Professional,55,Commercial,21390,6,Van,1,0,0,0,0,6093,1,1,Urban
689906306,0,1949-04-06,50,0,12,87083,0,0,0,M,Masters,Lawyer,47,Private,20590,1,Van,0,0,0,0,4,0,11,0,Urban
942509728,0,1951-05-16,48,0,12,63419,0,0,0,M,Bachelors,Manager,38,Private,14950,13,Minivan,1,0,0,0,0,0,10,0,Urban
643127734,0,1949-08-02,50,0,13,42226,0,211402,1,F,High School,Blue Collar,61,Commercial,6500,9,Sports Car,0,43963,2,1,0,4477,1,1,Urban
382334680,0,1964-10-03,35,0,8,96291,0,0,0,F,Bachelors,Blue Collar,46,Commercial,14320,15,SUV,0,3597,2,0,5,1700,5,1,Urban
175563953,0,1965-10-21,34,1,12,115617,0,257496,1,M,Masters,Professional,17,Private,13060,7,Minivan,1,0,0,0,0,0,18,0,Urban
54275340,0,1958-04-01,41,0,9,78284,0,0,0,F,Masters,Manager,32,Private,28760,11,Minivan,0,0,0,0,0,0,16,0,Urban
849635969,0,1954-03-15,45,2,10,30415,0,121494,1,F,High School,Clerical,39,Private,9040,6,SUV,0,3456,2,0,3,0,1,0,Urban
40475918,0,1965-01-29,34,2,0,0,0,0,1,F,High School,Student,26,Private,4900,7,SUV,0,0,0,0,2,1443,1,1,Urban
128827399,0,1980-07-12,19,0,5,3871,0,76851,1,F,High School,Manager,49,Private,3790,10,Sports Car,0,0,0,0,4,4386,5,1,Urban
748139140,0,1948-08-13,51,0,13,16818,0,113607,1,M,High School,Clerical,19,Commercial,39520,6,Panel Truck,1,0,0,0,0,0,1,0,Urban
37848520,0,1948-12-21,50,0,5,28299,0,183581,1,F,Bachelors,Home Maker,40,Private,21330,6,SUV,0,0,0,0,1,0,11,0,Urban
85768488,2,1959-06-21,40,2,11,63913,1,0,0,M,High School,Blue Collar,5,Commercial,5500,13,Pickup,1,1896,1,0,1,3549,1,1,Urban
621184691,0,1961-01-17,38,3,9,45468,0,201166,1,F,Bachelors,Blue Collar,30,Commercial,30600,7,Pickup,0,38664,2,1,2,0,10,0,Urban
160214293,0,1961-12-22,37,2,12,158489,0,415676,1,F,PhD,Lawyer,58,Private,5200,1,SUV,0,0,0,0,1,1137,16,1,Urban
862235931,0,1956-05-31,43,4,0,0,1,0,0,F,Bachelors,Student,44,Commercial,14080,6,SUV,0,3073,1,0,1,3211,7,1,Urban
816163585,0,1957-12-19,41,0,11,112913,0,317850,1,M,Bachelors,Professional,40,Commercial,16890,1,Van,1,0,0,0,0,0,8,0,Urban
481902891,0,1940-01-19,59,0,11,35158,0,162722,1,F,High School,Clerical,23,Private,10920,1,SUV,0,0,0,0,0,0,7,0,Rural
94781293,0,1953-08-28,46,0,14,35384,0,210695,1,F,High School,Blue Collar,53,Commercial,11880,4,Sports Car,0,0,0,0,5,0,12,0,Urban
108351653,2,1959-04-02,40,3,14,58914,1,0,0,M,Bachelors,Professional,14,Private,16220,1,Van,0,9216,2,0,2,4623,10,1,Urban
223808520,0,1952-02-27,47,1,12,59612,0,204103,1,F,Masters,Manager,21,Private,15390,3,SUV,0,0,0,0,1,0,13,0,Urban
464324304,0,1953-05-09,46,0,12,38388,0,0,0,F,High School,Blue Collar,33,Commercial,14480,17,Sports Car,0,12192,3,0,7,5761,1,1,Urban
669026566,0,1956-10-16,43,2,14,141177,0,378960,1,F,Masters,Lawyer,30,Private,15620,11,Minivan,0,17232,1,1,8,0,15,0,Urban
457559751,0,1956-08-10,43,2,15,171529,1,0,0,M,PhD,Professional,27,Commercial,18920,1,Van,1,16619,1,1,4,0,17,0,Urban
396302344,0,1953-08-29,46,0,11,119870,0,321592,1,M,Masters,Manager,32,Private,17370,7,Minivan,0,0,0,1,0,0,1,0,Urban
627727255,0,1953-04-03,46,0,13,103093,0,271213,1,F,Bachelors,Professional,39,Commercial,30060,3,Van,0,0,0,0,3,0,6,0,Rural
12064672,1,1954-10-02,45,1,14,49557,0,189358,1,F,Masters,Lawyer,52,Private,10960,4,SUV,0,0,0,0,0,0,24,0,Urban
20607337,0,1961-09-24,38,0,14,42139,0,0,1,F,High School,Clerical,31,Private,17290,3,SUV,0,0,0,0,1,0,10,0,Rural
291961707,0,1951-02-21,48,0,8,47288,0,191476,1,F,Bachelors,Manager,32,Private,5120,6,SUV,0,0,0,0,1,0,10,0,Urban
41744708,0,1946-06-18,53,0,12,34565,0,0,0,F,High School,Blue Collar,49,Commercial,31900,10,Pickup,0,0,0,0,0,0,1,0,Rural
556361486,0,1961-02-28,38,0,10,123567,0,0,0,F,PhD,Doctor,5,Private,13860,10,SUV,0,0,0,0,1,0,19,0,Urban
499092484,0,1946-01-13,53,0,12,32354,0,179566,1,F,Bachelors,Home Maker,64,Private,27550,1,Pickup,0,0,0,0,0,0,10,0,Rural
216677472,0,1963-01-05,36,3,12,62893,1,0,0,M,Masters,Lawyer,37,Private,13630,3,Minivan,1,0,0,0,0,0,17,0,Urban
918307302,1,1954-01-25,45,3,12,80127,0,223205,1,F,Bachelors,Professional,48,Private,29850,8,Sports Car,0,10931,1,1,3,5181,9,1,Urban
910313436,0,1941-02-23,58,0,12,73283,0,251025,1,M,Bachelors,Professional,37,Private,14630,1,Minivan,0,0,0,0,0,0,1,0,Urban
225153231,0,1965-08-14,34,4,0,0,1,0,0,F,High School,Student,58,Commercial,11730,7,SUV,0,38888,2,1,9,5082,1,1,Urban
684024187,0,1960-02-24,39,2,0,0,1,0,0,M,High School,Student,32,Private,5440,3,Pickup,1,0,0,0,3,0,1,0,Urban
926349945,0,1951-07-27,48,0,7,70308,0,0,0,F,Bachelors,Professional,46,Private,13330,4,Minivan,0,0,0,0,4,0,11,0,Urban
407837479,0,1949-09-13,50,0,12,29296,0,173233,1,F,High School,Blue Collar,34,Private,26950,7,Van,0,805,4,0,4,0,1,0,Urban
641107587,0,1949-10-28,50,0,13,98890,0,288461,1,M,Masters,Lawyer,37,Private,34840,10,Minivan,1,0,0,1,0,0,17,0,Urban
129005389,2,1953-04-05,46,0,10,42644,0,158938,0,M,High School,Blue Collar,59,Commercial,28470,4,Pickup,0,0,0,0,0,0,7,0,Urban
244334448,0,1952-02-14,47,0,11,95184,0,306410,0,M,Bachelors,Professional,32,Commercial,9830,1,Pickup,1,0,0,0,0,0,2,0,Rural
326750370,0,1958-08-21,41,0,10,239084,0,538702,1,F,PhD,Doctor,29,Private,43450,9,Van,0,0,0,0,2,0,17,0,Urban
122495361,0,1963-08-28,36,1,10,89112,1,0,0,F,Bachelors,Professional,55,Private,24370,1,Minivan,0,0,0,0,0,0,1,0,Rural
426770568,0,1959-04-08,40,0,11,32265,0,0,0,F,High School,Clerical,46,Private,15850,1,Minivan,0,0,0,0,0,5105,1,1,Urban
502111889,0,1981-11-13,18,2,9,6284,1,0,0,M,High School,Clerical,16,Private,20130,6,Minivan,1,0,0,1,3,0,1,0,Urban
273867814,0,1965-04-11,34,4,13,16436,0,127447,1,M,High School,Blue Collar,44,Commercial,23320,1,Panel Truck,0,3939,3,0,0,4878,3,1,Urban
53832804,0,1956-12-10,42,0,9,110335,0,263599,0,M,Masters,Lawyer,59,Private,8110,1,Pickup,1,1411,1,0,0,0,15,0,Urban
92204311,0,1949-10-11,50,0,13,91956,0,302275,1,M,Masters,Lawyer,41,Private,18320,1,Minivan,1,0,0,0,0,0,15,0,Urban
234402670,0,1953-03-05,46,0,10,111343,0,343846,1,F,Masters,Lawyer,23,Private,1500,6,SUV,0,0,0,0,0,0,17,0,Urban
651865856,0,1964-03-02,35,0,10,70389,0,182499,0,M,High School,Blue Collar,35,Commercial,5000,1,Minivan,1,0,0,0,2,0,6,0,Rural
535651754,0,1935-08-03,64,0,8,90354,0,280325,1,M,Masters,Lawyer,33,Private,16940,1,SUV,0,0,0,1,3,0,15,0,Urban
600777446,0,1967-03-18,32,1,9,49920,1,0,0,F,High School,Blue Collar,7,Commercial,9690,11,SUV,0,0,0,0,2,0,1,0,Rural
204838758,0,1964-01-13,35,3,15,10994,0,103798,1,M,High School,Clerical,38,Private,6100,1,Pickup,0,0,0,0,0,0,3,0,Rural
724096217,0,1950-09-21,49,0,12,61950,0,0,0,M,Bachelors,Professional,26,Commercial,25950,1,Panel Truck,1,0,0,1,0,0,10,0,Urban
576812629,0,1946-02-09,53,0,13,33354,0,165408,1,F,Bachelors,Home Maker,49,Private,12680,6,SUV,0,0,0,0,0,0,10,0,Rural
183388548,0,1967-03-22,32,0,11,84255,0,260802,0,M,Masters,Professional,50,Private,16050,1,Minivan,0,2253,1,0,4,2121,20,1,Urban
115049443,0,1950-12-28,48,0,13,75849,0,0,1,M,High School,Blue Collar,55,Commercial,17610,10,Van,0,0,0,0,0,0,1,0,Urban
55524164,0,1946-09-25,53,0,12,99424,0,355608,0,F,Masters,Lawyer,56,Private,17660,6,Minivan,0,0,0,0,0,0,1,0,Urban
637927739,0,1942-07-23,57,0,12,49856,0,221500,1,M,Masters,Manager,70,Commercial,18210,11,Van,1,0,0,0,0,0,10,0,Urban
528698470,1,1952-06-09,47,0,12,32992,0,143769,1,M,High School,Clerical,18,Private,21130,3,Pickup,0,0,0,0,0,0,7,0,Rural
761686417,0,1962-03-04,37,3,9,12455,1,0,0,F,High School,Student,26,Private,8290,7,SUV,0,0,0,0,1,0,1,0,Rural
846904796,0,1960-08-23,39,3,14,51524,1,0,0,F,High School,Blue Collar,41,Private,10550,4,SUV,0,8454,3,0,7,3857,1,1,Urban
250385095,0,1975-12-01,23,1,10,13991,0,117778,1,M,High School,Clerical,23,Commercial,10960,10,Pickup,1,0,0,0,1,6850,7,1,Urban
688694531,0,1946-11-08,53,0,11,36273,0,0,0,M,High School,Professional,10,Private,1500,19,Minivan,1,3685,2,0,1,0,1,0,Urban
690750485,1,1939-08-29,60,2,15,32175,1,0,0,M,Masters,Manager,5,Private,12500,4,Minivan,1,2102,1,0,1,0,16,0,Urban
26009563,0,1948-07-24,51,0,13,18273,0,0,0,F,High School,Clerical,56,Private,6600,10,SUV,0,959,1,0,5,5176,1,1,Urban
736548294,0,1948-02-14,51,0,90,100919,0,0,0,F,Bachelors,Professional,34,Private,21890,1,SUV,0,9811,2,0,3,0,1,0,Urban
520053066,0,1938-11-01,61,0,7,51428,0,242717,1,M,High School,Blue Collar,8,Private,7700,6,Sports Car,1,14597,1,1,4,0,1,0,Rural
480451009,0,1950-02-24,49,0,14,115320,0,311697,1,F,Masters,Lawyer,44,Private,20540,6,Minivan,0,0,0,0,3,2285,15,1,Urban
967096094,3,1962-12-12,36,3,10,60589,1,0,0,F,Bachelors,Professional,16,Private,11160,10,SUV,0,0,0,0,2,779,7,1,Urban
739530069,0,1961-10-23,38,0,7,2140,0,61482,0,F,High School,Home Maker,19,Private,7930,4,Sports Car,0,0,0,0,0,0,1,0,Rural
657187950,0,1954-09-12,45,0,15,120490,0,359096,1,F,Masters,Manager,30,Private,12880,1,Sports Car,0,0,0,0,0,0,8,0,Urban
491463740,0,1946-06-17,53,0,13,48144,0,0,0,M,High School,Clerical,36,Private,12640,7,Minivan,1,0,0,0,3,4626,10,1,Urban
686791659,0,1946-05-07,53,0,19,94786,0,331854,1,F,Masters,Lawyer,55,Private,12060,1,Minivan,0,4441,1,0,3,0,11,0,Urban
947782895,1,1957-06-12,42,2,13,39080,0,126088,1,M,High School,Clerical,12,Private,9610,1,Minivan,0,0,0,0,4,0,10,0,Rural
91897685,0,1952-01-16,47,0,12,109013,0,0,0,F,Bachelors,Blue Collar,14,Commercial,17100,1,SUV,0,21266,3,0,0,0,9,0,Urban
125989625,1,1956-04-30,43,1,12,71235,1,0,0,M,Bachelors,Professional,36,Commercial,5800,1,Pickup,1,12424,2,1,8,0,6,0,Urban
298201589,0,1956-03-12,43,0,11,45416,0,146899,1,F,High School,Blue Collar,15,Commercial,10340,1,Sports Car,0,0,0,0,3,9605,6,1,Urban
632067262,0,1944-07-17,55,0,15,73014,0,295579,1,M,Masters,Professional,5,Private,1500,13,Minivan,0,26544,2,1,0,0,13,0,Rural
60512183,1,1952-01-22,47,0,6,77885,0,234009,1,F,Bachelors,Manager,20,Commercial,19040,4,Minivan,0,0,0,0,0,0,15,0,Urban
